"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_exit","m_diff","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q4",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,0,0,0
"2023_Q2",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,-1.86094446624165,1.43419484768055,-1.81802442790723
"2023_Q4",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,213.575355702749,-5.91203534862909,373.272416630784
"2024_Q1",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,0,0,0
"2024_Q2",42,40,"mean",48,0.05776,60,1.56078,1.1034,"XAU",2,100,15,0,0,0
"2022_Q1",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,-4.63497197723296,1148.59855902588,-4.63497197723296
"2022_Q3",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,0,0,0
"2022_Q4",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,0,0,0
"2023_Q2",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,0,0,0
"2023_Q4",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,216.945033550151,-6.34723301336655,568.110212548078
"2024_Q1",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,0,0,0
"2024_Q2",44,40,"mean",48,0.01732,59,1.58759,1.21737,"XAU",2,100,15,0,0,0
"2022_Q1",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,-4.97259422093495,1384.29266225909,-4.97259422093495
"2022_Q3",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,NA,0,NA
"2022_Q4",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,0,0,0
"2023_Q2",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,-1.74987717011302,1.17774689870161,-1.70761774294205
"2023_Q4",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,213.575355702749,-5.91203534862909,213.575355702749
"2024_Q1",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,0,0,0
"2024_Q2",42,41,"mean",50,0.01333,60,1.58178,1.15082,"XAU",2,100,15,0,0,0
"2022_Q1",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,0,0,0
"2022_Q3",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,NA,0,NA
"2022_Q4",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,0,0,0
"2023_Q2",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,-4.63992956939613,19.0937565282154,-4.61618295933697
"2023_Q4",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,0,0,0
"2024_Q1",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,0,0,0
"2024_Q2",41,39,"mean",48,0.00435,60,1.61379,1.45004,"XAU",2,100,15,0,0,0
"2022_Q1",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,-4.66340285051027,4.02027393916571,-4.66340285051027
"2022_Q3",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,0,-0.648781324291439,0
"2022_Q4",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,5.62019938953323,-6.49940336239316,5.62019938953323
"2023_Q2",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,-9.65033685356847,32.2827841716362,-9.65033685356847
"2023_Q4",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,7.70817065641133,-5.36564927675297,7.44326521627241
"2024_Q1",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,-4.66928970778572,9.76179572586359,-4.65373068692563
"2024_Q2",51,52,"mean",53,0.08985,49,1.95923,0.76247,"XAU",2,100,15,-0.870284107322355,0,-0.870284107322355
"2022_Q1",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,-0.908625726309104,0,-0.908625726309104
"2022_Q3",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,-1.21723564638618,0,-1.18739899284536
"2022_Q4",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,50.1632333588223,-7.3119914925578,50.1632333588223
"2023_Q2",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,-8.46518035686108,14.6353939691749,-8.61601976344073
"2023_Q4",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,2.5077053831891,-3.97205535216448,2.22100987907164
"2024_Q1",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,-1.96240788938097,1.0211058749263,-2.03712970647675
"2024_Q2",41,65,"mean",45,0.07351,48,1.53831,1.891,"XAU",2,100,15,1.06136931971975,-2.28749936776394,1.06136931971975
"2022_Q1",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,0,0,0
"2022_Q3",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,NA,0,NA
"2022_Q4",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,0,0,0
"2023_Q2",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,-0.435865983846409,0,-0.435865983846409
"2023_Q4",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,210.9409924842,-5.81694544388854,210.9409924842
"2024_Q1",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,0,0,0
"2024_Q2",35,42,"mean",56,0.01013,58,1.70685,1.18041,"XAU",2,100,15,0,0,0
"2022_Q1",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,-4.7253451799272,1208.29520436602,-4.7253451799272
"2022_Q3",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,0,0,0
"2022_Q4",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,0,0,0
"2023_Q2",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,-1.50638149134039,0.0924987329566014,-1.50638149134039
"2023_Q4",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,219.031766806422,-6.36552695508651,161.956448030198
"2024_Q1",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,0,0,0
"2024_Q2",32,51,"mean",57,0.05406,56,1.72828,1.40875,"XAU",2,100,15,0,0,0
"2022_Q1",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,-4.84510713847674,54.2332516222414,-4.75776990733392
"2022_Q3",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,-2.64323960450012,14.1971982930509,-3.35150129630658
"2022_Q4",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,0,-1.2289835934897,0
"2023_Q2",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,-7.48309418963254,9.30690850650689,-7.81782042881429
"2023_Q4",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,19.9760005776322,-4.49766746063403,29.5248240186681
"2024_Q1",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,-0.682545225736106,0,-0.633365758556705
"2024_Q2",37,34,"mean",20,0.11715,40,1.9515,1.64379,"XAU",2,100,15,1945.97708622446,-5.60787540606204,2072.82096850515
"2022_Q1",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,-4.72001116398772,55.295426243495,-4.5809303390874
"2022_Q3",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,0,0,-0.798150422213943
"2022_Q4",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,112.536578226089,-5.47932812161846,104.72413989476
"2023_Q2",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,-1.56062889378707,0.302154886383329,-4.89399797404478
"2023_Q4",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,37.6746563550838,-6.31916233447381,37.3698836147238
"2024_Q1",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,-1.22718181975592,0.24558522264596,-1.16214303092739
"2024_Q2",54,34,"mean",20,0.13801,39,2.40739,1.77098,"XAU",2,100,15,110.956387244047,-5.66717898197607,126.805811241008
"2022_Q1",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,0,-0.497059554393341,0
"2022_Q3",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,5.02897091437915,-3.14338044967375,5.02897091437915
"2022_Q4",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,-1.79946163323199,1.96292848278358,-1.79946163323199
"2023_Q2",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,1.19260219331498,-1.68741650094031,1.19260219331498
"2023_Q4",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,6.86209257319084,-3.65301278868084,6.86209257319084
"2024_Q1",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,-5.5135013958155,18.1994644299342,-5.5135013958155
"2024_Q2",87,50,"median",94,0.01092,36,2.51452,1.90604,"XAG",2,5000,10,14.8454620590305,-5.07582511162575,14.8454620590305
"2022_Q1",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2022_Q3",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2022_Q4",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2023_Q2",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2023_Q4",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2024_Q1",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2024_Q2",55,31,"median",7,0.45745,53,2.69995,1.38248,"XAG",2,5000,10,0,0,0
"2022_Q1",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2022_Q3",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2022_Q4",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2023_Q2",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2023_Q4",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2024_Q1",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2024_Q2",51,33,"median",81,0.13684,63,1.59794,0.93464,"XAG",2,5000,10,0,0,0
"2022_Q1",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,7.47254167013194,-4.60137145533708,7.47254167013194
"2022_Q3",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,2.76217275968965,-2.73609861247614,3.41438383344511
"2022_Q4",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,-6.71013140678157,18.6799066572526,-6.9568518508825
"2023_Q2",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,-2.39260436726228,1.30039223378867,-3.02573768687749
"2023_Q4",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,0.54973128612645,-2.03448575340663,2.72149652376994
"2024_Q1",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,-3.30579998618009,3.66703861226647,-2.28581143011443
"2024_Q2",80,23,"median",66,0.48802,24,2.27533,0.82088,"XAG",2,5000,10,18.8618487717248,-8.02709091592119,18.8618487717248
"2022_Q1",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2022_Q3",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2022_Q4",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2023_Q2",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2023_Q4",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2024_Q1",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2024_Q2",59,21,"median",54,0.23113,83,2.69598,2.09627,"XAG",2,5000,10,0,0,0
"2022_Q1",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2022_Q3",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2022_Q4",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2023_Q2",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2023_Q4",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2024_Q1",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2024_Q2",52,31,"mean",28,0.30299,90,1.01427,2.85548,"XAG",2,5000,10,0,0,0
"2022_Q1",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2022_Q3",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2022_Q4",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2023_Q2",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2023_Q4",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2024_Q1",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2024_Q2",25,37,"median",63,0.01369,83,0.95609,1.5041,"XAG",2,5000,10,0,0,0
"2022_Q1",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,-8.23283073826944,11.0520403360846,-8.23283073826944
"2022_Q3",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,0,-4.55588481357559,0
"2022_Q4",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,8.74549478170541,-8.96446850110788,8.74549478170541
"2023_Q2",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,-10.5544005847985,38.5128407941558,-10.5544005847985
"2023_Q4",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,-6.60786782463956,2.0561011450106,-6.60786782463956
"2024_Q1",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,2.84573491419067,-5.91105214721746,2.84573491419067
"2024_Q2",30,52,"median",70,0.2393,2,0.72203,1.77574,"XAG",2,5000,10,17.3941359849441,-8.90845532356794,17.415739444658
"2022_Q1",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,-1.86521722956334,0,-1.83646144203232
"2022_Q3",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,-0.747197761348373,-0.118050613534692,-0.709155792508853
"2022_Q4",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,8.78163717572392,-7.43813886628024,8.78163717572392
"2023_Q2",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,-10.7380915075361,56.5427160690385,-10.7509497362711
"2023_Q4",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,0,-1.14296463714365,0
"2024_Q1",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,-0.974559948590854,0,-0.95829253208377
"2024_Q2",30,75,"median",55,0.20223,24,0.72718,2.43153,"XAG",2,5000,10,57.1245986560343,-11.1797349865839,57.1744585878039
"2022_Q1",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,0,-0.391859554802993,0
"2022_Q3",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,0.0618853728127845,-2.06370164421077,-0.357049064906404
"2022_Q4",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,0,-1.2117257531039,0
"2023_Q2",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,-3.37110763184486,3.9361911465443,-0.606060867281567
"2023_Q4",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,-7.60400809287476,27.2310847738141,-7.74140547232208
"2024_Q1",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,-2.53757715528701,1.66627478788121,-2.9680393893233
"2024_Q2",51,96,"median",26,0.11485,38,0.72191,1.31428,"XAG",2,5000,10,13.9126786357635,-8.41393933609943,11.7896754271035
"2022_Q1",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2022_Q3",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2022_Q4",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2023_Q2",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2023_Q4",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2024_Q1",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2024_Q2",15,84,"mean",43,0.3837,1,1.60437,2.997,"XAG",2,5000,10,0,0,0
"2022_Q1",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,-3.42338167681903,4.63201835105005,-3.42338167681903
"2022_Q3",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,0,-1.01783746778145,0
"2022_Q4",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,-0.852463683634478,0,-0.852463683634478
"2023_Q2",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,-2.56178430744458,2.11983180916888,-2.54640253971257
"2023_Q4",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,8.80674981491977,-3.87068897247931,8.9277676198567
"2024_Q1",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,-0.564627807603339,0,-0.564627807603339
"2024_Q2",89,67,"mean",99,0.00449,33,2.09511,2.27853,"XAG",2,5000,10,6.05565261991674,-3.90477565586771,6.05565261991674
"2022_Q1",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,-8.61115361753072,39.0159775707374,-8.61115361753072
"2022_Q3",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,7.17560388229755,-4.10153242732762,7.17560388229755
"2022_Q4",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,-1.04572562593044,0,-1.04572562593044
"2023_Q2",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,-1.06570032036466,0.123133318662053,-1.06570032036466
"2023_Q4",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,0,-1.09174540472695,0
"2024_Q1",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,-5.70101066229893,23.7131620642864,-5.68524186428395
"2024_Q2",100,65,"median",93,0.124,21,2.9902,0.31631,"XAG",2,5000,10,7.12408506513129,-4.20417699969002,7.12408506513129
"2022_Q1",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2022_Q3",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2022_Q4",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2023_Q2",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2023_Q4",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2024_Q1",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2024_Q2",75,6,"median",83,0.57646,47,1.3089,2.53815,"XAG",2,5000,10,0,0,0
"2022_Q1",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,1.21466611753896,-2.37232476519499,1.1085909292915
"2022_Q3",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,7.073742481939,-7.22749105479018,7.10144202430358
"2022_Q4",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,-0.282071752909363,-0.215152395567832,-0.282071752909363
"2023_Q2",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,-3.75016971161675,4.21678299060288,-3.85849736721416
"2023_Q4",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,-1.92446831778045,0.0732947775992887,-1.97884755445684
"2024_Q1",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,-0.624571959024454,0,-0.624571959024454
"2024_Q2",36,72,"mean",44,0.08297,19,2.05865,1.96091,"XAG",2,5000,10,32.4832199831315,-10.7626978981781,32.4832199831315
"2022_Q1",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,-8.22253336357524,8.30550147442633,-8.23841399613978
"2022_Q3",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,0.459808441864144,-2.21821466142835,0.473578000936544
"2022_Q4",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,0.158530188408054,-2.07559715377943,0.131982739373601
"2023_Q2",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,-8.81248078771603,30.9014401801314,-8.7535974580095
"2023_Q4",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,-5.24524183922925,8.07340158502434,-5.29979894470702
"2024_Q1",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,-1.06107006108783,0,-1.07862765311025
"2024_Q2",36,79,"mean",40,0.20085,15,1.9759,2.46918,"XAG",2,5000,10,30.3203487484005,-10.3557324211786,30.2080802267614
"2022_Q1",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,-4.58669604306105,0.828774297836111,-4.03991531605591
"2022_Q3",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,-1.58570122638592,-0.579042800762387,-3.84941138356579
"2022_Q4",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,-0.0405802100940723,-1.36672135460218,-0.00354948718287474
"2023_Q2",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,-10.7362069310907,74.5318841428065,-10.8877422314361
"2023_Q4",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,-4.5920226460525,1.30751050423633,-3.27873758979569
"2024_Q1",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,0.0191096031548737,-1.98738801467856,-0.0122263849065386
"2024_Q2",10,98,"mean",28,0.31114,14,0.50154,2.70161,"XAG",2,5000,10,14.7314856089981,-6.71045219975007,13.1393108327683
"2022_Q1",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,0,0,0
"2022_Q3",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,0,0,0
"2022_Q4",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,10.202985826122,-2.20692826751311,10.202985826122
"2023_Q2",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,-2.22818166232471,3.59367580230261,-2.26189213200838
"2023_Q4",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,11.5682732351251,-3.23547897924853,11.4186888536361
"2024_Q1",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,0,0,0
"2024_Q2",39,68,"mean",52,0.08373,65,1.3458,2.09983,"XAG",2,5000,10,30.4965470778045,-4.56327507930447,30.7205107924883
"2022_Q1",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2022_Q3",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2022_Q4",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2023_Q2",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,-0.122213633844537,0,-0.122213633844537
"2023_Q4",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2024_Q1",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2024_Q2",42,55,"mean",56,0.18677,69,1.30049,2.16603,"XAG",2,5000,10,0,0,0
"2022_Q1",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,-0.930309719252211,0.396690569302417,-1.82519188511367
"2022_Q3",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,43.9113132823113,-4.78751229954202,0.929857801354073
"2022_Q4",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,16.2405199160166,-4.29536018472355,25.9723337841304
"2023_Q2",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,41.3354702858573,-6.52517941856076,18.9982705729393
"2023_Q4",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,3.15361587698053,-2.38691832818137,10.2137756405602
"2024_Q1",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,-6.27592826961659,37.5476794902623,-6.80131282831219
"2024_Q2",65,86,"mean",11,0.07837,68,1.26971,1.68905,"XAG",2,5000,10,16.7114678310196,-7.15172022881676,1.14813458580606
"2022_Q1",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,-1.23851924417526,1.38953623449123,-1.23851924417526
"2022_Q3",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,9.8834374962334,-2.16284117434148,9.8834374962334
"2022_Q4",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,-1.47041936386318,3.71222315792957,-1.47041936386318
"2023_Q2",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,-7.16310130749077,89.5229317880877,-7.16310130749077
"2023_Q4",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,0,-0.371781340714662,0
"2024_Q1",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,-3.99345102169536,15.1011763542205,-3.99345102169536
"2024_Q2",21,73,"mean",80,0.37376,55,1.00041,2.34584,"XAG",2,5000,10,54.9142593216242,-7.33567287156589,54.9142593216242
"2022_Q1",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,-1.15910775399467,1.22264603228795,-1.15910775399467
"2022_Q3",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,0.9819839172818,-1.33563296688949,1.33772059958336
"2022_Q4",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,10.9949164367688,-3.73847716479054,10.9949164367688
"2023_Q2",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,-6.89140434355244,68.4886035796441,-6.87225162910928
"2023_Q4",22,76,"mean",75,0.3732,56,1.02267,2.38507,"XAG",2,5000,10,0,-0.0557739385504023,0
