"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2023_Q4",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,-1.23599703689226,-0.225960041195453,-10.4946079430909
"2024_Q1",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,0.857819809089464,-2.63486495699192,-3.15271333076164
"2024_Q2",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,4.24219531569693,-3.80495467942513,-3.04194527382915
"2022_Q1",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,-4.49112328103783,3.49128582847777,0.763533696200513
"2022_Q3",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,1.98861183363344,-1.66380830725971,-4.147907105104
"2022_Q4",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,-8.72437596620566,14.7167014529666,-7.97869427399112
"2023_Q2",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,-8.87709146308932,23.6066304416745,-10.0141997129968
"2023_Q4",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,-1.61953179848252,1.06720097015468,0
"2024_Q1",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,-6.74351956625985,28.3666965370151,-8.21241049438182
"2024_Q2",41,61,"median",29,0.46698,43,2.80053,"XAG",2,5000,10,11.5309449722295,-7.27620144450314,9.27505788448641
"2022_Q1",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,0,0,0
"2022_Q3",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,0.387142078328489,-0.519848919756548,0.910868719992799
"2022_Q4",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,0,0,0
"2023_Q2",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,1.09414400166337,-1.51341685541427,0.880474247065169
"2023_Q4",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,-3.68727864342361,7.06422954045533,-4.34822177984839
"2024_Q1",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,0.282446948854148,-0.203802351403115,0
"2024_Q2",61,8,"mean",67,0.06709,54,1.21777,"XAG",2,5000,10,0,0,0
"2022_Q1",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,-4.22050491766339,3.41684633730301,-4.99346832080017
"2022_Q3",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,0.179760805210306,-0.222892206486252,0
"2022_Q4",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,-4.50606172587898,7.62702028649464,-4.72352502317181
"2023_Q2",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,-2.67256308106305,2.00506836243613,-2.50863346308291
"2023_Q4",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,-0.085290696947832,0.0278132827485558,-0.356361966067226
"2024_Q1",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,-5.16045448491185,10.0084776454346,-5.70789770203555
"2024_Q2",27,55,"mean",92,0.40393,62,1.97138,"XAG",2,5000,10,9.52190077485134,-5.20062765507371,8.80155377706222
"2022_Q1",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2022_Q3",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2022_Q4",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2023_Q2",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2023_Q4",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,4.05948348667065,-1.58114353152347,3.76712640452339
"2024_Q1",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2024_Q2",18,43,"mean",99,0.45633,86,2.30359,"XAG",2,5000,10,0,0,0
"2022_Q1",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2022_Q3",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2022_Q4",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2023_Q2",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2023_Q4",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,4.05948348667065,-1.58114353152347,3.32797285503529
"2024_Q1",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2024_Q2",24,27,"mean",84,0.35932,73,2.58507,"XAG",2,5000,10,0,0,0
"2022_Q1",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,6.9595641097041,-5.156875659722,5.04829083605574
"2022_Q3",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,0,-1.65424067469146,-0.409356027873531
"2022_Q4",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,-2.49990304675924,2.1979114595069,-2.86642386334149
"2023_Q2",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,-9.89251510718672,44.513317982392,-9.98621475591202
"2023_Q4",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,-4.27223242526323,3.04819220776997,-4.79886928330295
"2024_Q1",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,0,-1.09533624396209,-0.0495005025837984
"2024_Q2",35,15,"median",86,0.48871,93,0.66746,"XAG",2,5000,10,4.99410270730525,-4.61932909135819,4.53137212200255
"2022_Q1",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-0.557119690490958,0,-2.95804899845781
"2022_Q3",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-2.09568215417154,0.40483471151834,-3.29793044976769
"2022_Q4",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,0,-0.259132580235135,0
"2023_Q2",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-5.56332924277726,13.3292338219,-5.55188208246557
"2023_Q4",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-5.88847336429861,7.33096102924378,-5.00013549518692
"2024_Q1",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-3.32688592198707,3.74917746001085,-3.55013320806194
"2024_Q2",46,52,"median",55,0.43838,38,1.56009,"XAG",2,5000,10,-1.20217472134871,1.18414885842543,-0.58844396351046
"2022_Q1",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,-9.06310522751097,33.5362558462074,-9.63431511749754
"2022_Q3",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,-4.31519449955018,4.10609474129026,-5.24006172193813
"2022_Q4",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,7.54924919733137,-4.8898258262778,6.35006760074568
"2023_Q2",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,0,-0.408641638459332,-0.548154770004274
"2023_Q4",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,4.78174477000334,-3.46009500273957,3.82308882715214
"2024_Q1",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,-1.17252376473598,0.741281655049184,-1.42876853352942
"2024_Q2",83,82,"mean",49,0.28363,47,1.06788,"XAG",2,5000,10,-3.55349047670836,3.83744981242354,-3.31215614860062
"2022_Q1",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,0.0565346076211603,-1.42378867132741,0
"2022_Q3",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,18.4196332884144,-7.00418640751528,13.0076538856995
"2022_Q4",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,-3.12786776180463,2.74917913698465,-3.33784937070745
"2023_Q2",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,-6.53783284409973,9.65878677590803,-6.8035602294321
"2023_Q4",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,-0.251488470690991,-0.0360823131533151,-0.755157442157159
"2024_Q1",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,-5.95213701236567,11.0983294199843,-6.13560966395034
"2024_Q2",30,67,"median",66,0.32024,59,1.3066,"XAG",2,5000,10,0.110463166485507,-0.931641281675688,0.665913379767572
"2022_Q1",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,-5.05215933047308,7.75297129999934,-8.21489463428185
"2022_Q3",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,-2.7656456782376,3.14656566794758,-8.99165752172415
"2022_Q4",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,2.76016362274264,-2.78460072137648,-1.01395296505296
"2023_Q2",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,5.15794313186501,-3.14436604830494,33.0185266050852
"2023_Q4",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,-5.38841249995287,6.84744487300544,-8.95917370750433
"2024_Q1",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,-5.44614846723189,20.5278949949424,-3.87209483863019
"2024_Q2",69,42,"mean",34,0.55152,45,2.7242,"XAG",2,5000,10,2.91527088710911,-2.51891262329881,18.456223590838
"2022_Q1",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,-7.77038237685517,12.4409105307125,-8.24803881479546
"2022_Q3",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,-0.194419242018139,-0.47331695208673,-1.22777126787525
"2022_Q4",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,10.2429989856257,-6.08288246723191,9.94300089870417
"2023_Q2",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,0.051009138896059,-1.56368891875359,0
"2023_Q4",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,-3.97999531855438,2.65810444222922,-4.36744449860206
"2024_Q1",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,-5.42527322009662,7.79816170269025,-6.18011335444458
"2024_Q2",17,33,"mean",44,0.37954,28,1.81473,"XAG",2,5000,10,8.70463459457023,-5.2713272858364,10.3431570713028
"2022_Q1",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,66.7083589835633,-13.6901029149064,66.7083589835633
"2022_Q3",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,-0.455022393011305,-2.43310815324095,-0.455022393011305
"2022_Q4",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,15.1055790960133,-8.52881807936565,14.9081867278581
"2023_Q2",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,15.9690978195012,-8.73727706229977,-0.470107736397088
"2023_Q4",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,0,-4.52739084426624,0
"2024_Q1",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,9.0144694536607,-9.13323365734284,8.26479246720959
"2024_Q2",20,54,"median",46,0.21158,23,2.67127,"SP",1,50,12,17.1252254146484,-9.7987474074182,17.1252254146484
"2022_Q1",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,48.7958573701589,-12.710518794044,48.6826637487648
"2022_Q3",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,1.47139826269708,-5.19768914454856,1.40296069509279
"2022_Q4",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,18.64868071945,-11.1513429276746,18.64868071945
"2023_Q2",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,0.884163630857791,-9.4414778685003,-2.68504609091379
"2023_Q4",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,-2.32705302149312,-3.51070339192566,-2.86016298924857
"2024_Q1",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,2.9088128371944,-8.10831786486672,2.48702594465027
"2024_Q2",16,58,"median",44,0.21541,16,2.7398,"SP",1,50,12,9.22819768933745,-9.67427666355275,9.22819768933745
"2022_Q1",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,64.1211367458355,-13.8643773237743,66.2332748843873
"2022_Q3",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,10.8828035137955,-11.1922688525954,10.9826351616927
"2022_Q4",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,3.18564937702701,-7.24742380223615,7.99635204615515
"2023_Q2",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,0,-6.52387261641534,-4.99655063781562
"2023_Q4",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,-2.74632173272003,0,-2.71207716266133
"2024_Q1",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,12.9497136764064,-9.54163439050466,11.0104288256106
"2024_Q2",17,52,"median",31,0.28123,31,2.59975,"SP",1,50,12,0,-4.485791580087,0
"2022_Q1",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,44.4571022861329,-13.5653625802072,44.3005393151828
"2022_Q3",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,-0.202094748846493,-2.35513984409661,-1.24343694885802
"2022_Q4",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,3.94748507997615,-6.05659161266533,8.2398340920763
"2023_Q2",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,21.3119316380525,-9.93726888218252,-5.6313544597272
"2023_Q4",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,1.0768048385714,-5.85103310400445,1.48932357790897
"2024_Q1",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,1.07039554317136,-7.54925668523138,0
"2024_Q2",19,52,"median",29,0.27194,25,2.59568,"SP",1,50,12,10.9539906601787,-9.01121171835677,7.2333131997828
"2022_Q1",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,62.5044229786358,-14.0627587139896,60.1574685869623
"2022_Q3",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,4.15110825936814,-7.91517436368884,1.91746768059124
"2022_Q4",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,-0.257255383845605,-2.3374143867621,0.179362736526758
"2023_Q2",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,1.10326607523241,-6.25224524146528,-7.11991009523094
"2023_Q4",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,2.06497187541085,-5.26202417797973,1.28727048230352
"2024_Q1",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,2.6193828356935,-7.28983468053194,0
"2024_Q2",11,38,"median",29,0.27667,23,2.8447,"SP",1,50,12,19.7378131664483,-10.1550944536185,14.4565312507484
"2022_Q1",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,21.3403111586175,-10.6793678376262,21.3403111586175
"2022_Q3",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,14.4764687364296,-11.9998378426042,14.3813235740536
"2022_Q4",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,-6.78428914518085,5.36797784767803,-6.78428914518085
"2023_Q2",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,-4.08462213166839,-2.99406778952535,-6.2066961112397
"2023_Q4",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,8.97649108264854,-6.79006658755808,8.97649108264854
"2024_Q1",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,6.11738864223333,-8.28901581754261,6.11738864223333
"2024_Q2",15,61,"median",45,0.12646,35,2.4157,"SP",1,50,12,22.7785230561975,-10.441622991034,22.7785230561975
"2022_Q1",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,17.7995125182509,-12.4163909395256,18.0673097703026
"2022_Q3",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,-1.62615675053979,0,-1.46860151078599
"2022_Q4",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,0,-2.9643660753601,0.302686637969647
"2023_Q2",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,7.26185158593787,-7.584119966304,-3.0590982124823
"2023_Q4",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,-2.97571610349908,0,-2.86915206077813
"2024_Q1",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,17.7937417284535,-9.39381253140629,17.4058311779079
"2024_Q2",23,43,"median",33,0.20551,28,2.95138,"SP",1,50,12,1.41005654443067,-4.93797059170235,1.365682223142
"2022_Q1",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,26.462325483428,-11.5448086289241,14.6127155386935
"2022_Q3",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,0,-3.93561618581992,-2.27304222602186
"2022_Q4",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,10.6430496006319,-10.7555451327545,0
"2023_Q2",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,10.9995609686961,-9.94674135869649,-9.31904799915652
"2023_Q4",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,0,-5.11410046426983,-7.41987249711334
"2024_Q1",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,-2.41267731074695,-3.43423633079348,-8.6384048788382
"2024_Q2",18,51,"median",18,0.25911,15,2.60795,"SP",1,50,12,9.55972857519634,-9.57170678784918,0
"2022_Q1",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,2.7097576198112,-8.03495910883152,2.28279398576334
"2022_Q3",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,-2.38004765551713,-0.719847923096922,-2.58613928948546
"2022_Q4",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,-0.672255417245854,-2.22921874698207,0
"2023_Q2",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,17.7034622052964,-8.91321229678496,-3.19751105498236
"2023_Q4",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,-3.98435489596883,-0.53752993031639,-4.48725730750732
"2024_Q1",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,-4.76776515531654,-0.012191318630522,-4.41321735086298
"2024_Q2",88,56,"median",37,0.29996,4,2.52794,"SP",1,50,12,14.6345654357746,-8.53156203591476,13.41431969558
"2022_Q1",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,4.58929601152324,-3.80383549285292,-6.97797399439226
"2022_Q3",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,-0.304119865466997,0,-11.3561323696019
"2022_Q4",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,32.569027062273,-9.5630557540064,-14.006485719325
"2023_Q2",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,-1.97316681032108,0,-14.5041142495403
"2023_Q4",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,-0.444490652171073,0,-11.1086871469721
"2024_Q1",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,0,0,-10.5662057717365
"2024_Q2",13,36,"median",2,0.17503,30,2.30916,"SP",1,50,12,15.5138927617227,-7.54491419232215,-15.6775028927816
"2022_Q1",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,7.01493396330891,-12.0705070411341,-20.4946233254139
"2022_Q3",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,0.563067738982367,-3.87695250997064,-20.5437905728446
"2022_Q4",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,10.0668194455351,-10.3073814642998,-20.3232550035317
"2023_Q2",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,-0.685788634252223,-2.40955162483258,-16.5059314186523
"2023_Q4",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,-2.52978885740474,-0.266185191340185,-20.2542636592954
"2024_Q1",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,-4.71609677495083,0.629113841157664,-21.191749550605
"2024_Q2",62,36,"median",2,0.37192,51,0.74426,"NQ",1,20,12,0.752688428901024,-4.631976777257,-20.1005304820197
"2022_Q1",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,31.9917201744341,-8.80618253146028,39.1796860677801
"2022_Q3",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,-5.72956469001964,4.45032220920315,-8.82208215421443
"2022_Q4",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,2.33263815397397,-3.11428258801332,-4.52310592509784
"2023_Q2",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,-6.49643428378858,0,-13.2750059959761
"2023_Q4",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,3.68369998775882,-2.52227760043459,-3.42520532283217
"2024_Q1",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,0,0,-2.90102157088373
"2024_Q2",74,6,"median",18,0.54623,43,1.39138,"NQ",1,20,12,-9.4552898928371,36.4981199722921,-8.62490394211692
"2022_Q1",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,9.04001810830254,-9.87226738334405,0
"2022_Q3",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,52.566290853407,-13.4637786186377,14.073590512211
"2022_Q4",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,-0.285542494923955,-1.38047970238646,-3.58815646917033
"2023_Q2",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,-3.37596277607501,-1.5897263152075,-8.32838337341104
"2023_Q4",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,-6.20519158474162,2.25065519090003,-10.5591643774979
"2024_Q1",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,-1.57472140763871,-0.3452074898138,-6.14633879028071
"2024_Q2",67,16,"median",26,0.49556,26,1.00328,"NQ",1,20,12,-9.11982188254944,10.1581651017903,-12.061010828983
"2022_Q1",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,55.4914552299726,-14.8394722659445,-13.0304190323738
"2022_Q3",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,9.2514923953164,-9.26385865798678,-12.5797727635131
"2022_Q4",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,0.346224822445905,-3.79803469690527,-14.661998220321
"2023_Q2",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,-7.10463694617785,0,-12.7637022760879
"2023_Q4",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,5.3296967480429,-7.35176027875206,-15.778527678359
"2024_Q1",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,-5.49233751669511,1.38596243337591,-15.1024300404879
"2024_Q2",57,8,"median",9,0.56644,12,1.19016,"NQ",1,20,12,-4.9143095166834,0,-17.763565344624
"2022_Q1",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,25.2475044797613,-13.1011653305883,24.9750464455843
"2022_Q3",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,1.23950691741001,-6.18332367557448,1.23950691741001
"2022_Q4",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,0.154929361405634,-3.58347332813413,0.154929361405634
"2023_Q2",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,-1.12198172103576,-1.52451247905692,-3.79145663433757
"2023_Q4",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,-9.71542728619549,7.93592217302677,-9.77214325959076
"2024_Q1",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,-3.95617655899926,0,-3.95617655899926
"2024_Q2",78,46,"median",100,0.3981,11,1.43829,"NQ",1,20,12,11.414033901181,-7.88303287794121,11.414033901181
"2022_Q1",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,20.7113750652733,-13.8550648364823,20.6181231289852
"2022_Q3",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,1.28314433822641,-4.08779057896284,1.20999410131361
"2022_Q4",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,0,-2.48197867848491,0
"2023_Q2",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,-10.2957483937129,24.2967383725345,-10.9079628876348
"2023_Q4",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,-7.58153552459854,5.96369315623964,-7.61147441009759
"2024_Q1",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,-7.95271546859224,12.7934678154053,-7.95271546859224
"2024_Q2",61,96,"median",69,0.3226,33,0.79307,"NQ",1,20,12,27.1540447566606,-10.0190951405458,25.8538515312766
"2022_Q1",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,52.98094696559,-16.2736256042662,53.0065341258495
"2022_Q3",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,1.44293367954763,-8.70491750156725,1.24858542707919
"2022_Q4",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,-0.520765522154033,-5.88564777250862,-1.76450560462894
"2023_Q2",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,-8.08867328137374,-0.72979155101357,-8.63107159586582
"2023_Q4",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,-4.80977803127485,-2.43775952220465,-3.55610691842269
"2024_Q1",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,-4.46221043423497,-2.86238284798662,-3.81237606747197
"2024_Q2",23,14,"median",45,0.42575,23,0.63792,"NQ",1,20,12,3.53686713961232,-10.3925260449077,3.04802222341382
"2022_Q1",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,26.7616278785443,-10.0746627835088,26.6465162427368
"2022_Q3",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,0.0719040062828124,-1.3117620777618,0.0719040062828124
"2022_Q4",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,-7.45366567929907,39.4982981135655,-7.45366567929907
"2023_Q2",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,-3.06049785257585,-0.194122570163533,-5.12016583155231
"2023_Q4",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,-0.378207196187128,0,-0.378207196187128
"2024_Q1",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,-3.56840865071133,4.35971188317059,-3.56840865071133
"2024_Q2",69,22,"median",90,0.47502,55,1.28238,"NQ",1,20,12,0.254097501249872,-1.30134651446129,0.254097501249872
"2022_Q1",51,20,"median",57,0.3777,62,1.06833,"NQ",1,20,12,-0.298222401937281,0,-0.318139204557513
"2022_Q3",51,20,"median",57,0.3777,62,1.06833,"NQ",1,20,12,5.61190254444828,-5.200906769826,5.30212810899341
