"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2023_Q4",40,27,"mean",74,0.33162,"NQ",1,20,12,-1.25368961360207,-6.33516855003996,-1.51012854666439
"2024_Q1",40,27,"mean",74,0.33162,"NQ",1,20,12,-0.36878916536902,-6.25378313048033,-0.418177302403167
"2024_Q2",40,27,"mean",74,0.33162,"NQ",1,20,12,5.67179013360226,-10.5800730199586,4.98602102084027
"2022_Q1",40,28,"mean",75,0.36474,"NQ",1,20,12,1.43558203016173,-6.97851236465417,1.37046333274288
"2022_Q3",40,28,"mean",75,0.36474,"NQ",1,20,12,2.20978850198785,-8.50070751932225,2.21763537114639
"2022_Q4",40,28,"mean",75,0.36474,"NQ",1,20,12,-1.73310972918948,-3.25642964153379,-1.46129767744776
"2023_Q2",40,28,"mean",75,0.36474,"NQ",1,20,12,17.318441994198,-13.4659201186647,5.55171475202324
"2023_Q4",40,28,"mean",75,0.36474,"NQ",1,20,12,-0.0532343421712448,-7.55093745523185,-0.237088347959301
"2024_Q1",40,28,"mean",75,0.36474,"NQ",1,20,12,-0.908792647111565,-5.61524131543837,-1.01325659788189
"2024_Q2",40,28,"mean",75,0.36474,"NQ",1,20,12,4.32854566652062,-10.1823543446774,3.73324628882276
"2022_Q1",42,28,"mean",74,0.32488,"NQ",1,20,12,1.91902368217768,-6.58265815723119,1.61794269463041
"2022_Q3",42,28,"mean",74,0.32488,"NQ",1,20,12,-2.14327341704563,-2.31384065716635,-2.0679731941583
"2022_Q4",42,28,"mean",74,0.32488,"NQ",1,20,12,-2.57433961066526,-2.39266916173336,-2.56376503438993
"2023_Q2",42,28,"mean",74,0.32488,"NQ",1,20,12,-6.4129038930098,0,-9.27437161481752
"2023_Q4",42,28,"mean",74,0.32488,"NQ",1,20,12,-2.65645989518641,-4.1290576437841,-2.85365093922357
"2024_Q1",42,28,"mean",74,0.32488,"NQ",1,20,12,-2.54528688569201,-4.41596755385959,-2.38668255076474
"2024_Q2",42,28,"mean",74,0.32488,"NQ",1,20,12,2.50779553867641,-9.14225960721513,2.01878486426956
"2022_Q1",40,28,"mean",75,0.36058,"NQ",1,20,12,1.43558203016173,-6.97851236465417,1.37046333274288
"2022_Q3",40,28,"mean",75,0.36058,"NQ",1,20,12,2.20978850198785,-8.50070751932225,2.21763537114639
"2022_Q4",40,28,"mean",75,0.36058,"NQ",1,20,12,-1.73310972918948,-3.25642964153379,-1.46129767744776
"2023_Q2",40,28,"mean",75,0.36058,"NQ",1,20,12,17.318441994198,-13.4659201186647,4.22241648729222
"2023_Q4",40,28,"mean",75,0.36058,"NQ",1,20,12,-0.0532343421712448,-7.55093745523185,-0.237088347959301
"2024_Q1",40,28,"mean",75,0.36058,"NQ",1,20,12,-0.908792647111565,-5.61524131543837,-1.01325659788189
"2024_Q2",40,28,"mean",75,0.36058,"NQ",1,20,12,4.32854566652062,-10.1823543446774,3.73324628882276
"2022_Q1",40,24,"mean",76,0.3586,"NQ",1,20,12,4.8727801413745,-8.46261283201428,4.74821093816516
"2022_Q3",40,24,"mean",76,0.3586,"NQ",1,20,12,-2.42752706819863,-3.17161731696322,-2.13224027480399
"2022_Q4",40,24,"mean",76,0.3586,"NQ",1,20,12,-4.14027128793692,-1.4703756288017,-4.19114889341513
"2023_Q2",40,24,"mean",76,0.3586,"NQ",1,20,12,3.37276316153413,-10.722445669526,0.750574922679102
"2023_Q4",40,24,"mean",76,0.3586,"NQ",1,20,12,2.08480400270274,-10.5540374691468,1.51695328466693
"2024_Q1",40,24,"mean",76,0.3586,"NQ",1,20,12,-0.636054496905018,-6.5489071243885,-0.730848741744731
"2024_Q2",40,24,"mean",76,0.3586,"NQ",1,20,12,48.8418788540894,-13.3098967862573,46.6037729010427
"2022_Q1",43,27,"mean",74,0.34066,"NQ",1,20,12,-0.0922627853717445,-4.05001393712602,-0.2369327353811
"2022_Q3",43,27,"mean",74,0.34066,"NQ",1,20,12,-1.83302358627726,-2.70701073128008,-1.75999650976009
"2022_Q4",43,27,"mean",74,0.34066,"NQ",1,20,12,-1.622555406659,-3.42348147782371,-1.61389477085164
"2023_Q2",43,27,"mean",74,0.34066,"NQ",1,20,12,-6.80855745415758,0,-9.90440434742243
"2023_Q4",43,27,"mean",74,0.34066,"NQ",1,20,12,-2.21925243688127,-4.90377489046247,-2.57383240733393
"2024_Q1",43,27,"mean",74,0.34066,"NQ",1,20,12,-3.89392517697024,-2.83560961020772,-3.71587390807972
"2024_Q2",43,27,"mean",74,0.34066,"NQ",1,20,12,2.69973562568,-9.5005760611135,2.09931285865622
"2022_Q1",41,31,"mean",69,0.37542,"NQ",1,20,12,4.80519228340069,-8.07303511155412,4.73800749835014
"2022_Q3",41,31,"mean",69,0.37542,"NQ",1,20,12,-1.60039041700197,-2.66126381288458,-1.64417655505158
"2022_Q4",41,31,"mean",69,0.37542,"NQ",1,20,12,-2.02450966153555,-3.15900875800158,-2.06478024654219
"2023_Q2",41,31,"mean",69,0.37542,"NQ",1,20,12,-7.24897418784209,0.88335070095152,-9.2172965332146
"2023_Q4",41,31,"mean",69,0.37542,"NQ",1,20,12,0,-7.62686097207801,0
"2024_Q1",41,31,"mean",69,0.37542,"NQ",1,20,12,-1.16251141969673,-6.22920754570267,-1.20533465891041
"2024_Q2",41,31,"mean",69,0.37542,"NQ",1,20,12,2.70591036430842,-9.22678529459959,2.5238072697272
"2022_Q1",40,29,"mean",78,0.42013,"NQ",1,20,12,3.67547947639019,-7.8714270809496,3.28714496238867
"2022_Q3",40,29,"mean",78,0.42013,"NQ",1,20,12,1.13245322519653,-7.79922963952608,0.927523083156575
"2022_Q4",40,29,"mean",78,0.42013,"NQ",1,20,12,-0.984731752723491,-4.12879520970256,-0.846322544436843
"2023_Q2",40,29,"mean",78,0.42013,"NQ",1,20,12,10.974244217824,-12.0833088729731,7.1805318637444
"2023_Q4",40,29,"mean",78,0.42013,"NQ",1,20,12,0.137403014435622,-8.36698191774448,0
"2024_Q1",40,29,"mean",78,0.42013,"NQ",1,20,12,0,-7.76323560847084,0
"2024_Q2",40,29,"mean",78,0.42013,"NQ",1,20,12,4.11495206376838,-10.0166139539678,3.80002422084395
"2022_Q1",40,29,"mean",73,0.41949,"NQ",1,20,12,3.67547947639019,-7.8714270809496,3.26541336264384
"2022_Q3",40,29,"mean",73,0.41949,"NQ",1,20,12,1.13245322519653,-7.79922963952608,0.898142616096059
"2022_Q4",40,29,"mean",73,0.41949,"NQ",1,20,12,-0.984731752723491,-4.12879520970256,-1.07599196185778
"2023_Q2",40,29,"mean",73,0.41949,"NQ",1,20,12,10.974244217824,-12.0833088729731,2.61571905277772
"2023_Q4",40,29,"mean",73,0.41949,"NQ",1,20,12,0.137403014435622,-8.36698191774448,0.000680200453790445
"2024_Q1",40,29,"mean",73,0.41949,"NQ",1,20,12,0,-7.76323560847084,0
"2024_Q2",40,29,"mean",73,0.41949,"NQ",1,20,12,4.11495206376838,-10.0166139539678,3.44248231995239
"2022_Q1",56,59,"mean",92,0.6007,"CAD",2,100000,10,-2.06122628328623,-3.77360584008623,-2.11529173128312
"2022_Q3",56,59,"mean",92,0.6007,"CAD",2,100000,10,-3.20227347847874,-2.34193442321915,-3.15941558405253
"2022_Q4",56,59,"mean",92,0.6007,"CAD",2,100000,10,-0.534386866665393,-3.65255492733909,-0.704966378320839
"2023_Q2",56,59,"mean",92,0.6007,"CAD",2,100000,10,-2.56793468314863,-3.78297378139691,-2.52406989680421
"2023_Q4",56,59,"mean",92,0.6007,"CAD",2,100000,10,-1.0912178161539,-4.44942446953651,-1.0912178161539
"2024_Q1",56,59,"mean",92,0.6007,"CAD",2,100000,10,-5.94273025962854,0,-5.97391635926552
"2024_Q2",56,59,"mean",92,0.6007,"CAD",2,100000,10,-2.23543614524623,-4.07368527529768,-2.06674905277792
"2022_Q1",56,59,"mean",93,0.60505,"CAD",2,100000,10,-2.06122628328623,-3.77360584008623,-2.11529173128312
"2022_Q3",56,59,"mean",93,0.60505,"CAD",2,100000,10,-3.20227347847874,-2.34193442321915,-3.15941558405253
"2022_Q4",56,59,"mean",93,0.60505,"CAD",2,100000,10,-0.534386866665393,-3.65255492733909,-0.724588717679919
"2023_Q2",56,59,"mean",93,0.60505,"CAD",2,100000,10,-2.56793468314863,-3.78297378139691,-2.58960746610235
"2023_Q4",56,59,"mean",93,0.60505,"CAD",2,100000,10,-1.0912178161539,-4.44942446953651,-1.0912178161539
"2024_Q1",56,59,"mean",93,0.60505,"CAD",2,100000,10,-5.94273025962854,0,-5.99445440352737
"2024_Q2",56,59,"mean",93,0.60505,"CAD",2,100000,10,-2.23543614524623,-4.07368527529768,-2.07454801041621
"2022_Q1",56,59,"mean",93,0.59868,"CAD",2,100000,10,-2.06122628328623,-3.77360584008623,-2.11529173128312
"2022_Q3",56,59,"mean",93,0.59868,"CAD",2,100000,10,-3.20227347847874,-2.34193442321915,-3.15941558405253
"2022_Q4",56,59,"mean",93,0.59868,"CAD",2,100000,10,-0.534386866665393,-3.65255492733909,-0.661807998727708
"2023_Q2",56,59,"mean",93,0.59868,"CAD",2,100000,10,-2.56793468314863,-3.78297378139691,-2.52406989680421
"2023_Q4",56,59,"mean",93,0.59868,"CAD",2,100000,10,-1.0912178161539,-4.44942446953651,-1.0912178161539
"2024_Q1",56,59,"mean",93,0.59868,"CAD",2,100000,10,-5.94273025962854,0,-5.98726156847435
"2024_Q2",56,59,"mean",93,0.59868,"CAD",2,100000,10,-2.23543614524623,-4.07368527529768,-2.07454801041621
"2022_Q1",57,58,"mean",96,0.60447,"CAD",2,100000,10,-2.07029255661646,-3.80787514835379,-2.12513761642976
"2022_Q3",57,58,"mean",96,0.60447,"CAD",2,100000,10,-2.552518334381,-2.91216538594757,-2.552518334381
"2022_Q4",57,58,"mean",96,0.60447,"CAD",2,100000,10,-0.475192536081931,-3.79020631856355,-0.500883871103552
"2023_Q2",57,58,"mean",96,0.60447,"CAD",2,100000,10,-2.91175109426857,-3.3667611860896,-2.93633853590569
"2023_Q4",57,58,"mean",96,0.60447,"CAD",2,100000,10,-1.57217191285804,-4.13624594427504,-1.54894700168505
"2024_Q1",57,58,"mean",96,0.60447,"CAD",2,100000,10,-5.81825315727998,0,-5.87017155612933
"2024_Q2",57,58,"mean",96,0.60447,"CAD",2,100000,10,-2.40562255884493,-3.84570661203827,-2.27603052412769
"2022_Q1",57,56,"mean",96,0.63933,"CAD",2,100000,10,-3.11596055320208,-3.12663139156643,-3.37242781567542
"2022_Q3",57,56,"mean",96,0.63933,"CAD",2,100000,10,-3.36719342134836,-2.77050460804815,-3.36719342134836
"2022_Q4",57,56,"mean",96,0.63933,"CAD",2,100000,10,-1.98437021269425,-3.14014533750042,-2.39498850078745
"2023_Q2",57,56,"mean",96,0.63933,"CAD",2,100000,10,-3.44393654187429,-3.31900398667637,-3.53588610650903
"2023_Q4",57,56,"mean",96,0.63933,"CAD",2,100000,10,-1.37560723466285,-4.34408425946494,-1.35205949941663
"2024_Q1",57,56,"mean",96,0.63933,"CAD",2,100000,10,-5.9778611956378,0,-6.03384877521011
"2024_Q2",57,56,"mean",96,0.63933,"CAD",2,100000,10,-1.97872011545886,-4.12253663103861,-1.92569807435004
"2022_Q1",59,58,"mean",94,0.6032,"CAD",2,100000,10,-3.55484339479209,-1.95804041621539,-3.62480308041248
"2022_Q3",59,58,"mean",94,0.6032,"CAD",2,100000,10,-2.90523919000974,-2.70593470777575,-2.87154006357197
"2022_Q4",59,58,"mean",94,0.6032,"CAD",2,100000,10,-0.477473100025229,-3.76195575581142,-0.532738587963998
"2023_Q2",59,58,"mean",94,0.6032,"CAD",2,100000,10,-2.48099226052789,-3.83645732357367,-2.45341305315646
"2023_Q4",59,58,"mean",94,0.6032,"CAD",2,100000,10,-2.11618848777776,-3.27561483443575,-2.11618848777776
"2024_Q1",59,58,"mean",94,0.6032,"CAD",2,100000,10,-5.65327049830405,0,-5.69866417611287
"2024_Q2",59,58,"mean",94,0.6032,"CAD",2,100000,10,-2.64438588524369,-3.29576060933728,-2.61950533250532
"2022_Q1",55,58,"mean",93,0.67529,"CAD",2,100000,10,-3.65740326031219,-2.68800473264855,-4.33172275977651
"2022_Q3",55,58,"mean",93,0.67529,"CAD",2,100000,10,-2.3477781017037,-3.22538298540554,-2.3477781017037
"2022_Q4",55,58,"mean",93,0.67529,"CAD",2,100000,10,-0.672154105252219,-3.85544694995718,-1.38052864412877
"2023_Q2",55,58,"mean",93,0.67529,"CAD",2,100000,10,-3.04808735027493,-3.5256382805781,-3.10252570905787
"2023_Q4",55,58,"mean",93,0.67529,"CAD",2,100000,10,-1.63028280990861,-4.29277979062327,-1.75138531554276
"2024_Q1",55,58,"mean",93,0.67529,"CAD",2,100000,10,-6.13865891509476,0,-6.34720746311989
"2024_Q2",55,58,"mean",93,0.67529,"CAD",2,100000,10,-2.51266385698445,-4.10136424863405,-2.82935197734734
"2022_Q1",60,59,"mean",91,0.65364,"CAD",2,100000,10,-3.53872658357605,-1.80310820670649,-4.18250262448873
"2022_Q3",60,59,"mean",91,0.65364,"CAD",2,100000,10,-2.75012103471363,-3.09157220115262,-2.75012103471363
"2022_Q4",60,59,"mean",91,0.65364,"CAD",2,100000,10,-1.08277581527986,-3.06237895277649,-1.69566074608605
"2023_Q2",60,59,"mean",91,0.65364,"CAD",2,100000,10,-1.75362973384533,-3.96345058513203,-2.00900350496512
"2023_Q4",60,59,"mean",91,0.65364,"CAD",2,100000,10,-1.84670625367956,-3.56388636977225,-1.84670625367956
"2024_Q1",60,59,"mean",91,0.65364,"CAD",2,100000,10,-5.48563858153864,0,-5.72776083080003
"2024_Q2",60,59,"mean",91,0.65364,"CAD",2,100000,10,-4.00156462607729,-2.09615652881728,-4.09888080424336
"2022_Q1",53,55,"mean",96,0.61798,"CAD",2,100000,10,-3.71651152384095,-1.91406961886591,-3.9470052511544
"2022_Q3",53,55,"mean",96,0.61798,"CAD",2,100000,10,-3.14112535014362,-3.30788322277185,-3.14112535014362
"2022_Q4",53,55,"mean",96,0.61798,"CAD",2,100000,10,-2.02867803965399,-3.03190199674241,-2.2214074129109
"2023_Q2",53,55,"mean",96,0.61798,"CAD",2,100000,10,-3.74668994127551,-3.22496700444561,-3.76578453383686
"2023_Q4",53,55,"mean",96,0.61798,"CAD",2,100000,10,-2.29684079055831,-4.01466101253119,-2.29684079055831
"2024_Q1",53,55,"mean",96,0.61798,"CAD",2,100000,10,-6.30891464145617,0,-6.34903616419427
"2024_Q2",53,55,"mean",96,0.61798,"CAD",2,100000,10,-3.69715368954237,-3.18587416104987,-3.62689911677467
"2022_Q1",58,57,"mean",91,0.59892,"CAD",2,100000,10,-1.9372421566113,-3.60812275745852,-2.0454701395773
"2022_Q3",58,57,"mean",91,0.59892,"CAD",2,100000,10,-3.29949234526198,-2.35287223231494,-3.29949234526198
"2022_Q4",58,57,"mean",91,0.59892,"CAD",2,100000,10,-1.55398364557805,-3.23907397761903,-1.99232568349579
"2023_Q2",58,57,"mean",91,0.59892,"CAD",2,100000,10,-3.07145945452763,-3.1472576539493,-3.12621706203986
"2023_Q4",58,57,"mean",91,0.59892,"CAD",2,100000,10,-1.46667956076087,-4.15980718531859,-1.46667956076087
"2024_Q1",58,57,"mean",91,0.59892,"CAD",2,100000,10,-5.77407272694137,0,-5.80687947221888
"2024_Q2",58,57,"mean",91,0.59892,"CAD",2,100000,10,-2.08464624999211,-3.90082689937885,-1.94627681522695
"2022_Q1",55,59,"mean",93,0.17606,"CAD",2,100000,10,-3.28391868205097,-2.82149060275529,-3.26599643310374
"2022_Q3",55,59,"mean",93,0.17606,"CAD",2,100000,10,-2.62297884441814,-3.10792738649424,-2.62297884441814
"2022_Q4",55,59,"mean",93,0.17606,"CAD",2,100000,10,-0.638788298738478,-3.48275423938966,-0.638788298738478
"2023_Q2",55,59,"mean",93,0.17606,"CAD",2,100000,10,-2.79895296498943,-3.6489536567791,-2.77369499166747
"2023_Q4",55,59,"mean",93,0.17606,"CAD",2,100000,10,-1.36797374114724,-4.38939326726291,-1.34405500257549
"2024_Q1",55,59,"mean",93,0.17606,"CAD",2,100000,10,-6.17475258203054,0,-6.16539852300957
"2024_Q2",55,59,"mean",93,0.17606,"CAD",2,100000,10,-2.31236378506927,-4.1792218653344,-2.28484445542963
"2022_Q1",56,60,"mean",87,0.58679,"CAD",2,100000,10,-2.39159600025463,-3.53225577596563,-2.47317763930437
"2022_Q3",56,60,"mean",87,0.58679,"CAD",2,100000,10,-3.15022979071796,-2.34393115832008,-3.12270052839518
"2022_Q4",56,60,"mean",87,0.58679,"CAD",2,100000,10,-0.436992601937191,-3.90753901162102,-0.793106010121752
"2023_Q2",56,60,"mean",87,0.58679,"CAD",2,100000,10,-2.72321722640737,-3.46899343195216,-2.74471287092123
"2023_Q4",56,60,"mean",87,0.58679,"CAD",2,100000,10,-1.29306192351559,-4.13387685710519,-1.29306192351559
"2024_Q1",56,60,"mean",87,0.58679,"CAD",2,100000,10,-5.91668996995384,0,-5.93989666548263
"2024_Q2",56,60,"mean",87,0.58679,"CAD",2,100000,10,-1.91315244512647,-4.05936916827964,-1.73604746242321
"2022_Q1",57,59,"mean",95,0.57951,"CAD",2,100000,10,-2.5232781636229,-3.26409005650211,-2.62387753592916
"2022_Q3",57,59,"mean",95,0.57951,"CAD",2,100000,10,-3.16701549563219,-2.37627633322777,-3.16701549563219
"2022_Q4",57,59,"mean",95,0.57951,"CAD",2,100000,10,-0.189668617287116,-3.92428829122593,-0.107012555978437
"2023_Q2",57,59,"mean",95,0.57951,"CAD",2,100000,10,-3.06029741080209,-3.17723719732002,-3.0364156702029
"2023_Q4",57,59,"mean",95,0.57951,"CAD",2,100000,10,-1.08784355266619,-4.36620139330161,-1.06309665019085
"2024_Q1",57,59,"mean",95,0.57951,"CAD",2,100000,10,-5.77257621884845,0,-5.81092644049359
"2024_Q2",57,59,"mean",95,0.57951,"CAD",2,100000,10,-2.55658591182116,-3.78965278604755,-2.51930366853657
"2022_Q1",54,58,"mean",100,0.61838,"CAD",2,100000,10,-3.30098076685009,-2.95446555412788,-3.55542950364873
"2022_Q3",54,58,"mean",100,0.61838,"CAD",2,100000,10,-3.11206365813994,-2.80455949089214,-3.0792348779915
"2022_Q4",54,58,"mean",100,0.61838,"CAD",2,100000,10,-0.0857572799140496,-4.15483175368692,-0.0995899065922979
"2023_Q2",54,58,"mean",100,0.61838,"CAD",2,100000,10,-3.92632792022953,-2.53095982406891,-3.96354423630514
"2023_Q4",54,58,"mean",100,0.61838,"CAD",2,100000,10,-1.3989616577416,-4.34064512565343,-1.36922662602387
"2024_Q1",54,58,"mean",100,0.61838,"CAD",2,100000,10,-6.21528193808326,0,-6.2354371968094
"2024_Q2",54,58,"mean",100,0.61838,"CAD",2,100000,10,-2.60843892371524,-3.99632722537112,-2.59758320172636
"2022_Q1",58,60,"mean",20,0.63298,"CAD",2,100000,10,-3.07917669790329,-2.32175550267129,-8.39604744191413
"2022_Q3",58,60,"mean",20,0.63298,"CAD",2,100000,10,-2.51553448719176,-3.19832218389335,-8.40358398195249
"2022_Q4",58,60,"mean",20,0.63298,"CAD",2,100000,10,-0.965928187749065,-3.07036772479752,-7.64111048995138
"2023_Q2",58,60,"mean",20,0.63298,"CAD",2,100000,10,-2.13593147210723,-3.78954084616344,-10.4899429790084
"2023_Q4",58,60,"mean",20,0.63298,"CAD",2,100000,10,-1.17687620419549,-4.1400065893915,-9.21512881455111
"2024_Q1",58,60,"mean",20,0.63298,"CAD",2,100000,10,-5.50786547595628,0,-9.33589068779162
"2024_Q2",58,60,"mean",20,0.63298,"CAD",2,100000,10,-2.78156695895724,-3.1064168270636,-8.54873762807051
"2022_Q1",56,57,"mean",97,0.56166,"CAD",2,100000,10,-3.76904661921527,-2.31813764077235,-3.90638810001766
"2022_Q3",56,57,"mean",97,0.56166,"CAD",2,100000,10,-2.57675052728041,-3.1138315933476,-2.54959830163369
"2022_Q4",56,57,"mean",97,0.56166,"CAD",2,100000,10,-0.880708280103216,-3.56858703263515,-0.773042179325604
"2023_Q2",56,57,"mean",97,0.56166,"CAD",2,100000,10,-3.49227607704741,-3.21427308736235,-3.49227607704741
"2023_Q4",56,57,"mean",97,0.56166,"CAD",2,100000,10,-1.73692438153888,-4.40159837178985,-1.71332278490448
"2024_Q1",56,57,"mean",97,0.56166,"CAD",2,100000,10,-6.09296716927199,0,-6.12675370069586
"2024_Q2",56,57,"mean",97,0.56166,"CAD",2,100000,10,-2.37076745941784,-4.14218149706539,-2.38650171776346
"2022_Q1",57,44,"mean",92,0.59989,"CAD",2,100000,10,-4.11927916736299,-2.04156761980464,-4.34329866835937
"2022_Q3",57,44,"mean",92,0.59989,"CAD",2,100000,10,-2.08893197774932,-4.25849140797496,-2.05421348311866
"2022_Q4",57,44,"mean",92,0.59989,"CAD",2,100000,10,-3.98751182269589,-2.43796042561345,-4.02637242532519
"2023_Q2",57,44,"mean",92,0.59989,"CAD",2,100000,10,-3.82716785856044,-3.35212195935503,-3.80724689787415
"2023_Q4",57,44,"mean",92,0.59989,"CAD",2,100000,10,-4.95194826650462,-2.59929870370474,-5.00579645015801
"2024_Q1",57,44,"mean",92,0.59989,"CAD",2,100000,10,-6.48045177151793,0,-6.59393813617952
"2024_Q2",57,44,"mean",92,0.59989,"CAD",2,100000,10,-3.77098771725416,-3.5003266533988,-3.66201440627549
"2022_Q1",33,56,"mean",90,0.57599,"CAD",2,100000,10,-5.01698962525887,-3.44364140039565,-5.2251050943414
"2022_Q3",33,56,"mean",90,0.57599,"CAD",2,100000,10,-3.13491094598519,-4.60602699263145,-3.05139935407191
"2022_Q4",33,56,"mean",90,0.57599,"CAD",2,100000,10,-5.3359584148151,-1.09402546000549,-5.47738779395743
"2023_Q2",33,56,"mean",90,0.57599,"CAD",2,100000,10,-3.25177200573968,-4.52519801355741,-3.31648941291069
"2023_Q4",33,56,"mean",90,0.57599,"CAD",2,100000,10,-6.86978419681478,0,-6.93381567693666
"2024_Q1",33,56,"mean",90,0.57599,"CAD",2,100000,10,-5.03369682662579,-4.23520323941246,-5.13035683915048
"2024_Q2",33,56,"mean",90,0.57599,"CAD",2,100000,10,-4.78870275298519,-3.58396747786198,-4.85478186155691
"2022_Q1",59,60,"mean",88,0.62503,"CAD",2,100000,10,-3.65064475719912,-1.83823278898092,-3.72081269228265
"2022_Q3",59,60,"mean",88,0.62503,"CAD",2,100000,10,-3.06027286402369,-2.46928789059462,-3.04381757377436
"2022_Q4",59,60,"mean",88,0.62503,"CAD",2,100000,10,-1.24881530147611,-3.11625491166461,-1.92520194734904
"2023_Q2",59,60,"mean",88,0.62503,"CAD",2,100000,10,-1.82309084791575,-3.91576212443092,-2.16427274718066
"2023_Q4",59,60,"mean",88,0.62503,"CAD",2,100000,10,-1.62281110416554,-3.76503088187509,-1.62281110416554
"2024_Q1",59,60,"mean",88,0.62503,"CAD",2,100000,10,-5.57988493530837,0,-5.77770713918171
"2024_Q2",59,60,"mean",88,0.62503,"CAD",2,100000,10,-3.31838215317605,-2.90343302517167,-3.27508225517941
"2022_Q1",53,58,"mean",32,0.60033,"CAD",2,100000,10,-3.55992121842821,-2.06956236659984,-7.18549857111391
"2022_Q3",53,58,"mean",32,0.60033,"CAD",2,100000,10,-2.55642309240104,-3.61052742779467,-5.4161435567806
"2022_Q4",53,58,"mean",32,0.60033,"CAD",2,100000,10,-0.544420759192138,-3.3259275917442,-5.08158438507046
"2023_Q2",53,58,"mean",32,0.60033,"CAD",2,100000,10,-3.89184320999156,-2.55161298877709,-7.57850647702689
"2023_Q4",53,58,"mean",32,0.60033,"CAD",2,100000,10,-1.50772068540357,-4.16868397909881,-4.7232176999599
"2024_Q1",53,58,"mean",32,0.60033,"CAD",2,100000,10,-6.20812302406425,0,-7.47548386908168
"2024_Q2",53,58,"mean",32,0.60033,"CAD",2,100000,10,-3.29985428527362,-3.78438223431081,-6.64864151037325
"2022_Q1",24,59,"mean",86,0.55506,"CAD",2,100000,10,-1.45561861925934,-5.95713501881737,-1.26379157859091
"2022_Q3",24,59,"mean",86,0.55506,"CAD",2,100000,10,-5.22801584787257,-3.95901949828138,-5.2426838929694
"2022_Q4",24,59,"mean",86,0.55506,"CAD",2,100000,10,-7.16036460441105,0,-7.17016107901817
"2023_Q2",24,59,"mean",86,0.55506,"CAD",2,100000,10,-2.53768626777439,-5.44313973564451,-2.52693492256344
"2023_Q4",24,59,"mean",86,0.55506,"CAD",2,100000,10,-7.02172870350044,-1.25766618321735,-7.05554307600516
"2024_Q1",24,59,"mean",86,0.55506,"CAD",2,100000,10,-5.2244298935866,-4.79288410761293,-5.29629034071201
"2024_Q2",24,59,"mean",86,0.55506,"CAD",2,100000,10,-5.87798561461392,-2.69397501741832,-5.83126055039671
"2022_Q1",55,60,"mean",84,0.57043,"CAD",2,100000,10,-2.73428284110342,-3.36096361011297,-2.80433867351103
"2022_Q3",55,60,"mean",84,0.57043,"CAD",2,100000,10,-2.83958853359764,-2.81615811095157,-2.79430963844845
"2022_Q4",55,60,"mean",84,0.57043,"CAD",2,100000,10,-0.539695404938875,-3.51488917209866,-0.425796795927684
"2023_Q2",55,60,"mean",84,0.57043,"CAD",2,100000,10,-2.62577022991096,-3.61179856148841,-2.63961306120948
"2023_Q4",55,60,"mean",84,0.57043,"CAD",2,100000,10,-1.10439854518044,-4.4192077375718,-1.10439854518044
"2024_Q1",55,60,"mean",84,0.57043,"CAD",2,100000,10,-6.10159992766066,0,-6.12997582337268
"2024_Q2",55,60,"mean",84,0.57043,"CAD",2,100000,10,-2.3402401623956,-4.1138663740692,-2.21889935264444
"2022_Q1",56,60,"mean",55,0.59291,"CAD",2,100000,10,-2.39159600025463,-3.53225577596563,-2.83363488206322
"2022_Q3",56,60,"mean",55,0.59291,"CAD",2,100000,10,-3.15022979071796,-2.34393115832008,-2.87051990796268
"2022_Q4",56,60,"mean",55,0.59291,"CAD",2,100000,10,-0.436992601937191,-3.90753901162102,-1.79576939681835
